change_group,rank_in_group,validator_address,change_epoch,old_fee,new_fee,fee_delta,activity_epoch,event_type,event_count,event_amount,relative_epoch,panel
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,177,Stake,3,3025710.0,-12,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,177,Unstake,2,3023940.0,-12,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,178,Stake,25,1633650.0,-11,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,178,Unstake,8,439309.0,-11,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,179,Stake,2,197.0,-10,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,179,Unstake,1,40.0,-10,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,180,Stake,1,5.0,-9,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,181,Stake,3,524.0,-8,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,182,Stake,3,14924.0,-7,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,182,Unstake,2,2685.0,-7,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,183,Stake,1,1432.0,-6,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,183,Unstake,1,7245.0,-6,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,184,Stake,2,36006.0,-5,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,187,Stake,3,1560.0,-2,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,188,Stake,2,254220.0,-1,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,188,Unstake,2,225720.0,-1,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,189,Stake,1,10000.0,0,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,190,Stake,3,277163.0,1,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,191,Stake,5,55067.0,2,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,192,Stake,1,150.0,3,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,193,Stake,1,500.0,4,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,194,Stake,1,3.0,5,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,195,Stake,1,1000.0,6,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,196,Stake,32,3289521.0,7,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,196,Unstake,27,623434.0,7,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,197,Stake,20,291056.0,8,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,197,Unstake,18,112916.0,8,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,198,Stake,13,194832.0,9,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,198,Unstake,10,76234.0,9,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,199,Stake,8,2279424.0,10,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,199,Unstake,5,413679.0,10,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,200,Stake,5,320704.0,11,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,200,Unstake,4,56641.0,11,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,201,Stake,1,500.0,12,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,202,Stake,4,25200.0,13,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,203,Stake,1,20864.0,14,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,203,Unstake,2,33503.0,14,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,204,Stake,7,182967.0,15,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,204,Unstake,7,95703.0,15,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,205,Stake,4,7109.0,16,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,205,Unstake,2,2.0,16,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,206,Stake,2,8674.0,17,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,207,Stake,3,58548.0,18,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,208,Stake,2,237183.0,19,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,208,Unstake,1,54.0,19,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,209,Stake,4,246238.0,20,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,209,Unstake,4,10006.0,20,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,210,Stake,5,533444.0,21,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,210,Unstake,2,522310.0,21,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,211,Stake,3,36350.0,22,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,212,Unstake,1,10000.0,23,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,213,Stake,1,100.0,24,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,216,Stake,3,119663.0,27,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,216,Unstake,2,23843.0,27,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,217,Stake,2,11110.0,28,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,218,Stake,1,5000.0,29,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,221,Stake,1,37744.0,32,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,221,Unstake,1,10000.0,32,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,222,Stake,1,2230.0,33,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,224,Stake,4,17444.0,35,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,225,Stake,1,3615.0,36,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,227,Stake,1,1593.0,38,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,228,Stake,1,450872.0,39,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,228,Unstake,2,448237.0,39,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,229,Stake,1,25782.0,40,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,229,Unstake,1,23208.0,40,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,230,Stake,8,267558.0,41,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,230,Unstake,4,51838.0,41,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,231,Stake,9,9419.0,42,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,232,Stake,6,3867.0,43,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,233,Stake,9,20505.0,44,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,233,Unstake,2,23198.0,44,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,234,Stake,1,2142.0,45,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,236,Stake,1,78005.0,47,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,237,Stake,2,103599.0,48,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,238,Stake,3,98660.0,49,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,239,Stake,2,168828.0,50,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,239,Unstake,1,162071.0,50,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,308,Stake,2,5090.0,-45,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,309,Stake,1,123.0,-44,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,310,Unstake,1,2142.0,-43,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,312,Stake,1,15000.0,-41,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,314,Unstake,8,865.0,-39,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,315,Stake,2,9360.0,-38,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,317,Stake,1,155616.0,-36,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,319,Stake,1,24800.0,-34,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,322,Stake,1,17.0,-31,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,322,Unstake,2,5730.0,-31,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,323,Unstake,3,16671.0,-30,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,324,Unstake,1,60.0,-29,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,325,Stake,1,32010.0,-28,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,326,Unstake,1,24800.0,-27,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,327,Stake,1,5000.0,-26,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,327,Unstake,1,750.0,-26,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,328,Stake,1,223.0,-25,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,329,Stake,3,17559.0,-24,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,329,Unstake,1,2290.0,-24,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,331,Stake,1,1410.0,-22,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,331,Unstake,2,7099.0,-22,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,332,Stake,2,80000.0,-21,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,333,Stake,1,10000.0,-20,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,337,Stake,1,10.0,-16,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,341,Stake,1,50000.0,-12,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,342,Stake,1,20000.0,-11,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,342,Unstake,4,1839.0,-11,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,345,Stake,1,1150.0,-8,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,348,Unstake,2,7410.0,-5,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,350,Unstake,1,4300.0,-3,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,352,Stake,14,443051.0,-1,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,353,Stake,5,27403.0,0,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
decrease,3,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,353,3.14,0.0,-3.14,354,Stake,12,1656781.0,1,"decrease 3: 0xd4..33ba | epoch 353
3.14% -> 0.0% (-3.14)"
