id,time,epoch_id,validator_slot,validator_address,stake_action,unstake_action,staked_amount
0xe1d6c2a10eade77cb78101e322d4985c4c46e93ea9aaf7207ec86c45e25ca424,27,240,4,0xf13d1377ea2b3f22e8b8a4e56fa4ac4f2429db8d50709e514184e5af41e5834e,0,1,10300
0xe1d6c2a10eade77cb78101e322d4985c4c46e93ea9aaf7207ec86c45e25ca424,28,240,4,0xf13d1377ea2b3f22e8b8a4e56fa4ac4f2429db8d50709e514184e5af41e5834e,0,1,7800
0xe1d6c2a10eade77cb78101e322d4985c4c46e93ea9aaf7207ec86c45e25ca424,29,240,4,0xf13d1377ea2b3f22e8b8a4e56fa4ac4f2429db8d50709e514184e5af41e5834e,1,0,50000
0xe1d6c2a10eade77cb78101e322d4985c4c46e93ea9aaf7207ec86c45e25ca424,30,309,4,0xf13d1377ea2b3f22e8b8a4e56fa4ac4f2429db8d50709e514184e5af41e5834e,0,1,50000
0xe1d6c2a10eade77cb78101e322d4985c4c46e93ea9aaf7207ec86c45e25ca424,31,309,2,0xb6833c6587f96059467cb7b9609d2812d7e0b19f27caaf595a86cb364fc29122,1,0,51100
0xe1d6c2a10eade77cb78101e322d4985c4c46e93ea9aaf7207ec86c45e25ca424,32,373,2,0xb6833c6587f96059467cb7b9609d2812d7e0b19f27caaf595a86cb364fc29122,0,1,51100
0xe1d6c2a10eade77cb78101e322d4985c4c46e93ea9aaf7207ec86c45e25ca424,33,373,2,0xb6833c6587f96059467cb7b9609d2812d7e0b19f27caaf595a86cb364fc29122,1,0,52100
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,1,7,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,1000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,2,7,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,1000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,3,7,3,0x864c651958094732a1227134cf7cab7587f05a399398804552553fbc01dba4e7,1,0,1000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,4,30,3,0x864c651958094732a1227134cf7cab7587f05a399398804552553fbc01dba4e7,0,1,1000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,5,30,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,1000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,6,64,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,3000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,7,66,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,1000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,8,66,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,1000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,9,93,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,3000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,10,93,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,1000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,11,93,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,12,135,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,13,135,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,14,154,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,15,154,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,16,179,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,17,179,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,18,210,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,19,210,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,20,241,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,21,241,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,22,253,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,23,253,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,24,294,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,25,294,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,26,339,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,27,339,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,1,0,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,28,378,1,0x072ec4c05b6460e8930f4c3b186feb9fd804a626c2131322543b2d2ff8c64b75,0,1,4000
0xe2c8908ee673d1c73aef8943e4c146c341cac5a983b8ad247cdf3df151dafdaa,29,378,2,0x6dc06b49261ceac6420a7132dcc13fb95e33d9e163fb6132187b740886b16691,1,0,4000
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,1,24,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,1,0,1500
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,2,31,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,0,1,1500
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,3,31,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,1,0,2290
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,4,50,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,0,1,2290
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,5,50,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,1,0,2435
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,6,70,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,0,1,2435
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,7,70,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,1,0,2750
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,8,98,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,0,1,2750
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,9,98,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,1,0,3142
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,10,126,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,0,1,3142
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,11,126,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,1,0,3495
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,12,146,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,0,1,3495
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,13,146,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,1,0,3638
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,14,157,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,0,1,3638
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,15,157,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,1,0,3701
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,16,158,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,0,1,3701
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,17,158,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,1,0,4324
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,18,180,4,0xa69363ce32b9b1e5b9c7480232ca6799068daa7c22c3d8cc53632246c354b9ff,0,1,4324
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,19,188,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,1029
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,20,196,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,1029
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,21,196,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,1092
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,22,198,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,1092
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,23,198,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,1144
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,24,201,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,1144
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,25,201,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,1208
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,26,202,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,1208
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,27,202,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,1379
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,28,207,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,1379
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,29,207,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,1716
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,30,211,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,1716
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,31,211,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,1977
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,32,223,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,1977
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,33,223,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,2033
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,34,228,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,2033
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,35,228,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,2213
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,36,245,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,2213
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,37,245,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,2674
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,38,263,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,2674
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,39,263,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,2787
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,40,270,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,2787
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,41,270,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,3280
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,42,279,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,3280
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,43,279,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,1,0,3749
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,44,303,2,0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0,1,3749
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,45,303,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,1,0,4066
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,46,303,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0,1,4066
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,47,304,5,0xfb43e1042ced1f81a97954aacde7916e0a4c9b8f513de4bc8ccc3dec5eec18ed,1,0,4066
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,48,311,5,0xfb43e1042ced1f81a97954aacde7916e0a4c9b8f513de4bc8ccc3dec5eec18ed,0,1,4066
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,49,311,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,4073
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,50,343,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,4073
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,51,343,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,4113
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,52,368,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,4113
0xe2d2754d69a0a929c7e92856a6a5079db8c537d0ba3a6a9566cc89605a6dca09,53,368,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,5149
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,1,94,1,0x018ceb2744a0a6a0a316d7eb939a0a7a777209e6ded45cb0aa7eddd0d23edc60,1,0,1380
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,2,119,1,0x018ceb2744a0a6a0a316d7eb939a0a7a777209e6ded45cb0aa7eddd0d23edc60,0,1,1380
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,3,119,3,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,1390
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,4,121,3,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,1390
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,5,121,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,1392
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,6,149,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,1392
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,7,149,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,1418
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,8,171,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,1418
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,9,171,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,1428
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,10,193,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,1428
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,11,193,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,1477
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,12,244,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,1477
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,13,244,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,1500
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,14,266,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,1500
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,15,266,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,1500
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,16,308,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,1500
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,17,308,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,1500
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,18,339,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,1500
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,19,339,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,1250
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,20,351,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,1250
0xe484b855e4faed0e958ed0da7c28b1b464f8e424bcdbd4ce3ccdd501347a36de,21,351,2,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,1000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,1,73,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,3000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,2,73,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,3000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,3,73,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,3000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,4,73,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,3000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,5,73,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,2999
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,6,98,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,3000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,7,98,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,3000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,8,98,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,3000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,9,98,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,3000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,10,98,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,2999
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,11,98,1,0x018ceb2744a0a6a0a316d7eb939a0a7a777209e6ded45cb0aa7eddd0d23edc60,1,0,5000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,12,98,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,5000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,13,98,2,0x7f4c2ac3caf95a4f76bcfa14ee5c3bb79214fb940f8431a14aba9f244d33aab5,1,0,5130
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,14,122,1,0x018ceb2744a0a6a0a316d7eb939a0a7a777209e6ded45cb0aa7eddd0d23edc60,0,1,5000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,15,122,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,5000
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,16,122,2,0x7f4c2ac3caf95a4f76bcfa14ee5c3bb79214fb940f8431a14aba9f244d33aab5,0,1,5130
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,17,122,2,0x7f4c2ac3caf95a4f76bcfa14ee5c3bb79214fb940f8431a14aba9f244d33aab5,1,0,15250
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,18,140,2,0x7f4c2ac3caf95a4f76bcfa14ee5c3bb79214fb940f8431a14aba9f244d33aab5,0,1,15250
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,19,140,2,0x7f4c2ac3caf95a4f76bcfa14ee5c3bb79214fb940f8431a14aba9f244d33aab5,1,0,15339
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,20,158,2,0x7f4c2ac3caf95a4f76bcfa14ee5c3bb79214fb940f8431a14aba9f244d33aab5,0,1,15339
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,21,158,2,0x7f4c2ac3caf95a4f76bcfa14ee5c3bb79214fb940f8431a14aba9f244d33aab5,1,0,15429
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,22,182,2,0x7f4c2ac3caf95a4f76bcfa14ee5c3bb79214fb940f8431a14aba9f244d33aab5,0,1,15429
0xe505fd720f0e5fa7490a4477edd4712018feaba679d90da0f09de91da6269f51,23,182,2,0x7f4c2ac3caf95a4f76bcfa14ee5c3bb79214fb940f8431a14aba9f244d33aab5,1,0,15647
